"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
5.37142771837253e-261,6.68583334923983,0.618,0.006,1.66122682188879e-255,"chr11-64085442-64085704","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.92806661284769e-261,6.38059056971794,0.609,0.006,2.45192108942202e-255,"chr3-167813513-167813842","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
8.45462558931461e-261,7.1567606828456,0.609,0.004,2.61477051063292e-255,"chr20-47894707-47894995","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.74635608346275e-260,7.15967465966119,0.615,0.004,1.77718129228861e-254,"chr3-40350959-40351228","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
6.6502863868164e-260,12.2621794617213,0.574,0,2.05674072113709e-254,"chr2-232378951-232379332","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.087332576199e-259,4.55546610878527,0.677,0.026,3.36280433173642e-254,"chr2-120517166-120517680","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.93626643814238e-259,5.34135753790379,0.654,0.013,5.98831057590733e-254,"chr12-121124614-121124880","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.9818292541679e-259,6.86045401342476,0.622,0.004,6.12922315265759e-254,"chr15-89877991-89878321","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.12085467798372e-259,6.03547788830332,0.624,0.009,6.55918847114703e-254,"chr12-95611202-95611475","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.15769290337744e-259,5.75881654532359,0.641,0.01,6.67311841920444e-254,"chr18-47807912-47808187","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
5.46090458931118e-259,7.48837376726748,0.6,0.003,1.68889942324086e-253,"chr14-24583933-24584209","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
7.32319674377698e-259,5.80928192187819,0.633,0.01,2.26485238014465e-253,"chr17-27229990-27230264","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.35773956205594e-258,6.57384742422632,0.607,0.006,4.19909472096603e-253,"chr16-14013738-14014000","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.50580681308599e-258,4.5565097766959,0.667,0.025,4.65702378889918e-253,"chr18-9475231-9475521","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.79305369276664e-258,12.1607238606325,0.575,0,5.5453950861563e-253,"chr12-109125105-109125650","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.88897570027107e-258,7.09355643067997,0.589,0.004,5.84205403798534e-253,"chr4-152020537-152020898","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
2.23733781989396e-258,6.53683985865429,0.634,0.006,6.91943704896424e-253,"chr6-135818759-135819030","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.52765598954433e-258,4.4137611720422,0.667,0.027,1.09100169554236e-252,"chr19-14228616-14228881","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
3.64006628868346e-258,6.64589802637428,0.627,0.005,1.12576694116742e-252,"chr19-3762696-3763017","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
1.09791363824401e-257,4.80038915806199,0.686,0.023,3.39552848813362e-252,"chr5-89825287-89825816","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
0,13.3566178585611,0.834,0,0,"chr5-71146726-71146978","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.252023515794,0.461,0,0,"chr11-6256197-6256447","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.1705803378972,0.522,0,0,"chr19-56165753-56166174","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.1613970834963,0.424,0,0,"chr4-42658961-42659211","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.1388195466433,0.412,0,0,"chr14-67826884-67827146","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.1130986158226,0.395,0,0,"chr19-48972508-48972758","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.9159084112358,0.498,0,0,"chr19-5904712-5904968","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.9049984030492,0.319,0,0,"chr17-73975618-73975868","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.8827847816845,0.432,0,0,"chr14-96001198-96001451","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.8625005256907,0.324,0,0,"chr20-42086760-42087031","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.8545735181701,0.416,0,0,"chr16-2205179-2205531","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.793446868082,0.492,0,0,"chr3-119813135-119813606","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.7908666769052,0.433,0,0,"chr9-6681033-6681315","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.7182449779176,0.358,0,0,"chr9-102861123-102861418","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6890026010342,0.367,0,0,"chr19-41256335-41256610","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6817541932332,0.384,0,0,"chr13-49550447-49550701","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6743850935976,0.43,0,0,"chr6-33385656-33385937","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6611189245434,0.332,0,0,"chr19-51611450-51611701","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6573831048527,0.362,0,0,"chr14-23790499-23790766","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.64845008531,0.357,0,0,"chr12-58165977-58166231","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.647628811297,0.376,0,0,"chr10-76586309-76586580","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.618711121863,0.369,0,0,"chr17-2305030-2305303","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6132816026064,0.338,0,0,"chr3-52017250-52017520","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6049061742673,0.311,0,0,"chr10-101380136-101380391","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6026931004915,0.33,0,0,"chr17-61851327-61851593","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.6006764251983,0.345,0,0,"chr6-32812522-32812786","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5984724285846,0.333,0,0,"chr22-42342621-42342874","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5859503977801,0.306,0,0,"chr7-26438170-26438430","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5715064143338,0.369,0,0,"chr19-14247978-14248249","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5542395687431,0.337,0,0,"chr20-2083011-2083277","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5471941663924,0.379,0,0,"chr11-67056350-67056625","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5401404013575,0.349,0,0,"chr2-44395013-44395269","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5360914175588,0.322,0,0,"chr20-32031496-32031753","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.5331717700705,0.479,0,0,"chr19-14639998-14640267","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.4025904691597,0.367,0,0,"chr2-70528984-70529313","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.3566225955375,0.339,0,0,"chr2-101179035-101179320","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.2442502953348,0.369,0,0,"chr10-104677501-104677796","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.2352929701792,0.335,0,0,"chr3-185655099-185655569","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,12.1395764444768,0.311,0,0,"chr5-98264842-98265143","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.44659081257122e-323,12.13458869081,0.304,0,1.37520158719471e-317,"chr11-124981281-124981550","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.53160350210786e-322,12.4098070213157,0.308,0,4.73680546700401e-317,"chr17-73851412-73851691","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.35964639172048e-322,2.81233961862299,0.494,0.11,1.03904119921378e-316,"chr8-95835077-95835605","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.23016779405812e-321,12.5999106558182,0.304,0,1.92681022383615e-315,"chr16-28961802-28962076","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.7907884473538e-305,12.7709384482659,0.282,0,8.63109933901557e-300,"chr6-107780454-107780704","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01496703699276e-304,12.3569697610032,0.283,0,3.13899870497789e-299,"chr1-236029841-236030233","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.21187350053246e-304,12.4520209237683,0.28,0,3.74797329383175e-299,"chr2-74782251-74782505","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.78466298786134e-301,12.6071378144076,0.33,0,8.61215506918866e-296,"chr12-38543734-38543994","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.91086289486643e-301,12.3736603779509,0.273,0,9.00245478358234e-296,"chr19-13973084-13973336","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.13210343358232e-297,12.3917973600116,0.281,0,2.51502376100744e-291,"chr22-19434819-19435093","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.15992378830604e-294,12.7474322721348,0.274,0,6.68001789933197e-289,"chr4-1161568-1161818","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.10020301726926e-292,12.347632280146,0.282,0,9.58802887353881e-287,"chr19-36239141-36239398","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.58159495459786e-291,12.3844203883851,0.271,0,7.98412453203433e-286,"chr17-16342287-16342586","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.36999455019859e-286,12.395901515778,0.275,0,4.23699584534467e-281,"chr11-65658186-65658484","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.72393942585434e-286,12.4966542657112,0.275,0,5.33164470173397e-281,"chr2-74685452-74685719","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.92784690776954e-286,12.4145867213537,0.261,0,5.96227141012795e-281,"chr6-41888592-41888844","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.71405001760953e-279,12.3908426649446,0.265,0,2.69500296299612e-273,"chr6-53659200-53659466","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.40640255962181e-278,12.7656409526089,0.27,0,1.6720435260168e-272,"chr11-28129454-28129704","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.71143860992731e-276,12.2672950498945,0.27,0,5.29298330330828e-271,"chr15-31508083-31508343","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.99319615376941e-273,12.6256641468787,0.249,0,9.2570876767242e-268,"chr19-10514571-10515011","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.21844261331021e-265,12.2695627981269,0.248,0,6.86099965461062e-260,"chr4-184643870-184644166","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.30084140197368e-264,12.102661977235,0.248,0,2.5672095212298e-258,"chr17-79519336-79519663","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.08597480635874e-263,12.3297989216377,0.242,0,3.35860514337373e-258,"chr1-179923495-179923745","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.96869187846519e-262,11.7805314797956,0.25,0,1.22740130594481e-256,"chr12-104323603-104323861","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.36234240243327e-260,12.150037784983,0.249,0,4.21332997142939e-255,"chr3-195634610-195634863","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.71669483610063e-260,12.2221498495397,0.244,0,5.30923928655679e-255,"chr1-203619544-203619813","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.36373388936867e-260,12.360231333657,0.253,0,1.04030534369894e-254,"chr13-98086269-98086532","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.78758787430569e-258,12.2219150153062,0.239,0,1.4806620894744e-252,"chr11-67808030-67808303","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01899082632819e-256,12.4521991448944,0.249,0,3.15144311849345e-251,"chr22-31885837-31886107","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.42963938150408e-255,12.1758617523064,0.236,0,4.42146001157148e-250,"chr21-36260807-36261076","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.11337496542221e-254,11.9340512376231,0.232,0,6.53605588931093e-249,"chr10-32344767-32345045","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.893287213996e-253,12.5988119291551,0.237,0,8.94809829959755e-248,"chr17-72745030-72745280","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.60248482788734e-252,12.3034780693154,0.235,0,4.95602085205547e-247,"chr6-13574914-13575174","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.19640730020696e-251,12.009521535478,0.243,0,6.79285082142308e-246,"chr9-27573254-27573534","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.39157553749627e-249,12.3141949838862,0.234,0,2.90454195805701e-243,"chr5-137368026-137368423","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.67043443004091e-249,11.9297939388186,0.255,0,2.99078492661318e-243,"chr16-89940292-89940556","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.43304991239792e-243,12.2141997532404,0.229,0,1.68028477945722e-237,"chr1-101701821-101702135","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.07849021822765e-238,12.6298388846351,0.233,0,6.42816748281484e-233,"chr19-40477029-40477279","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.29687228600595e-238,12.2091915005688,0.227,0,1.32889798876535e-232,"chr20-2853296-2853551","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.70517745467044e-237,12.5005848498591,0.215,0,5.27361936583382e-232,"chr4-103748225-103748475","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.76642064862701e-236,11.9215033730873,0.225,0,8.55573680421523e-231,"chr2-232574109-232574616","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.45396061254133e-236,12.5584328401374,0.225,0,2.92383585260127e-230,"chr6-53658948-53659198","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.49981198556136e-235,12.5235218015552,0.219,0,1.39166135258655e-229,"chr14-73393515-73393796","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.17865452923723e-235,12.1299417180007,0.224,0,2.83869166491173e-229,"chr1-151966188-151966540","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.12391855314333e-231,12.5643600538738,0.221,0,3.47595414849191e-226,"chr16-85587073-85587323","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.09599760983804e-231,12.2728223318343,0.215,0,2.50385727679222e-225,"chr5-1386484-1386743","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.59300185720079e-229,12.2581713861027,0.212,0,1.42048227737835e-223,"chr1-46049942-46050317","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.54195158789094e-221,12.2982389337156,0.22,0,1.09542290953862e-215,"chr3-57583446-57583713","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.45853310525386e-221,12.0251264658905,0.209,0,2.92524999199497e-215,"chr15-85174364-85174625","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.38056873596601e-219,12.2136455391631,0.207,0,1.04551187354094e-213,"chr5-33440659-33440939","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.45790492787362e-217,11.9033852705978,0.209,0,1.0694297149484e-211,"chr22-19419215-19419499","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.83256270429985e-215,12.2368691210245,0.205,0,1.18530050012152e-209,"chr6-32097864-32098136","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.37652651057808e-212,12.1308406077583,0.206,0,2.89988773045299e-206,"chr6-53213146-53213427","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.42127806124931e-209,12.2938899048797,0.205,0,4.39560087280636e-204,"chr7-100184206-100184485","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.14785178061374e-209,12.0538481105622,0.19,0,1.90135226804219e-203,"chr20-34329570-34329822","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.23995864074004e-207,11.5203894029259,0.193,0,3.83483248780312e-202,"chr11-72852903-72853167","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.12546595088208e-207,12.1508335686957,0.197,0,1.89442898009525e-201,"chr22-29999070-29999321","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.70636921936147e-206,12.2012362397304,0.201,0,5.27730514841141e-201,"chr15-35280593-35280854","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.25467462844592e-203,12.4661049049715,0.199,0,3.88034477014097e-198,"chr19-57751641-57751891","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.64016775827987e-202,12.0854574961846,0.195,0,5.07256322770975e-197,"chr10-75531933-75532352","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.81488150642903e-201,1.57574349896694,0.521,0.288,1.48910321837481e-195,"chr17-27053347-27054158","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.59714251084086e-200,12.4035824262692,0.19,0,1.11249186147026e-194,"chr7-17338585-17338835","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.96355810801983e-200,12.183651728438,0.196,0,1.2258135796254e-194,"chr21-34144349-34144605","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.05959289439491e-199,12.2294650925959,0.193,0,6.36972354042409e-194,"chr11-47789211-47789497","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.26894352115655e-199,12.4376385973369,0.196,0,1.01098943173161e-193,"chr9-102584233-102584483","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.78528000955458e-198,11.9312268419188,0.189,0,5.52135333834954e-193,"chr11-85955479-85955776","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.2384879404363e-196,12.0328365322242,0.181,0,1.31084140382667e-190,"chr12-112451900-112452155","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.3249041063043e-196,12.082569788953,0.186,0,1.33756741786084e-190,"chr1-236687148-236687410","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.81340225159267e-195,12.0896964836705,0.188,0,5.60832727752315e-190,"chr8-29207360-29207647","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.13385633362042e-195,12.1206708047358,0.184,0,1.58775288215512e-189,"chr3-39193947-39194288","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.19632259571245e-195,12.3887030626976,0.188,0,1.91634288549859e-189,"chr11-95523931-95524181","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.03167151219753e-193,11.9578278475053,0.186,0,3.19066080248844e-188,"chr3-13461117-13461503","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.40725962314089e-191,12.0600261139244,0.18,0,4.35224590908407e-186,"chr19-4724035-4724330","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.17144303446193e-190,11.98278806377,0.184,0,3.62293358711076e-185,"chr19-58427751-58428032","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.2889950763772e-190,11.9947530261644,0.176,0,1.32646179626625e-184,"chr13-48807347-48807661","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.27229308367468e-188,12.3769144556662,0.182,0,3.93483354281151e-183,"chr22-38054207-38054457","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.12572246751285e-188,1.16020541922735,0.64,0.474,2.51305031325017e-182,"chr2-20251306-20251818","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.03366288178313e-187,12.0011138499584,0.178,0,1.86603695311195e-181,"chr10-43902699-43902988","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.02199392784486e-187,11.9500387491412,0.168,0,2.79024108405851e-181,"chr21-43482950-43483201","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.21356126159688e-186,12.1063243871304,0.187,0,3.75319304935329e-181,"chr19-1941018-1941268","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.86841360700853e-186,12.0126672471065,0.179,0,1.19638814465313e-180,"chr5-171614635-171614902","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.00082824043761e-186,12.0963074587115,0.175,0,2.47442415074838e-180,"chr9-37409396-37409661","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.30146293980717e-184,11.9864065409757,0.173,0,2.5674017448571e-178,"chr20-31331118-31331425","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.25276750996325e-183,12.2573433708769,0.175,0,1.00598666057384e-177,"chr11-118662156-118662582","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.20044587440091e-182,11.9677917497884,0.173,0,3.71263096021845e-177,"chr21-15755899-15756165","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.60459487765793e-182,12.0281291809112,0.174,0,4.96254662408144e-177,"chr19-54640509-54640768","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.88518885101301e-181,11.9271073209141,0.17,0,5.83034241141643e-176,"chr5-139028166-139028450","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.46063786739287e-181,12.1721421300297,0.18,0,1.37954593388646e-175,"chr12-109027749-109028025","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.00375820419424e-179,12.2236956145828,0.165,0,1.23824630356936e-173,"chr12-45610283-45610536","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.69865035313759e-179,11.9993383013831,0.154,0,1.76242729336522e-173,"chr4-154266028-154266604","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.30413035984844e-178,11.9677778576122,0.167,0,4.03329700520686e-173,"chr13-41885715-41886110","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.06366303601208e-178,12.3098784164453,0.17,0,9.47502130810492e-173,"chr11-64691365-64691615","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.11096432665354e-177,12.0003417551783,0.169,0,1.88994404826847e-171,"chr3-39193579-39193842","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.76830618581873e-176,12.2850127543339,0.169,0,5.46885822394345e-171,"chr16-28503086-28503336","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.55889091110375e-176,12.0398886089995,0.172,0,1.10066175096797e-170,"chr2-136742649-136742909","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.95033797764967e-175,12.2079226149284,0.169,0,6.03182976685692e-170,"chr8-1949403-1949671","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.48194329208668e-175,12.0908203832791,0.164,0,1.69540608388694e-169,"chr2-43454728-43455002","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.33089834081103e-175,1.15892029060591,0.608,0.438,2.26723426076097e-169,"chr19-5686832-5687347","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.68256413459287e-174,12.2971894488535,0.166,0,5.20368292469672e-169,"chr11-616136-616386","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.9316297819546e-173,12.3394981831788,0.174,0,5.9739707429488e-168,"chr19-54040893-54041143","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.66427069595004e-172,0.994685858120092,0.736,0.605,8.23981662407163e-167,"chr14-105219060-105219561","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.14183981272834e-171,11.2479412486521,0.166,0,3.53137940722306e-166,"chr16-18937016-18937271","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.01867842143015e-171,12.0198757147165,0.169,0,1.24286069407412e-165,"chr11-67272798-67273049","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.78155193675062e-171,11.9795240068658,0.16,0,2.0973373490308e-165,"chr5-42951948-42952301","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.10022579158953e-169,11.6054347594318,0.158,0,6.49538930790687e-164,"chr11-797680-798027","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.96964481831385e-168,1.16224091861526,0.561,0.421,9.18425022604743e-163,"chr11-111895608-111896179","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.63041371203989e-168,11.8914666652521,0.154,0,1.43205267913629e-162,"chr5-73936629-73936906","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.91020924613486e-167,11.9575954261059,0.151,0,1.82785632376138e-161,"chr17-74965079-74965331","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.42806364165768e-166,12.1882591112936,0.172,0,4.41658670519113e-161,"chr18-9914513-9914848","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.0182277553338e-166,1.05366319532008,0.666,0.547,1.24272131611984e-160,"chr20-3800875-3801399","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.10283947474451e-165,1.27178990547789,0.556,0.387,9.5961826719371e-160,"chr16-50186462-50187034","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.36127216478083e-165,11.2909238338567,0.15,0,1.34881500367393e-159,"chr19-13265757-13266027","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.08746866469045e-165,12.1591944007197,0.15,0,2.19194852139748e-159,"chr5-108746235-108746486","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.96272644251484e-165,11.8514406116495,0.154,0,2.46264036960301e-159,"chr2-118943492-118943753","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.02207031081561e-164,11.9294528435808,0.161,0,3.16096707096256e-159,"chr16-89831512-89831774","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.58473717763929e-164,11.8319733768404,0.16,0,1.10865525166568e-158,"chr16-21512915-21513170","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.13790254405162e-163,1.36681918736463,0.523,0.299,1.27973325770139e-157,"chr8-38088797-38089263","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.12052216789568e-161,11.7813127525461,0.148,0,6.55816011387265e-156,"chr14-50102411-50102697","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.04941946029051e-161,12.268073707493,0.159,0,9.43097005903507e-156,"chr10-977889-978139","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.37343931279506e-160,11.8796369066928,0.153,0,7.3403594970744e-155,"chr3-124860191-124860485","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.57911126264572e-160,0.971500610573623,0.64,0.511,1.1069153193097e-154,"chr9-127624179-127624630","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.86297053584449e-160,1.33159595939882,0.524,0.326,2.43178876059116e-154,"chr22-29137748-29138276","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.01832518468646e-158,12.1757096478249,0.151,0,9.33480448193166e-153,"chr1-226310082-226310332","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.4682666580466e-158,11.9118477506453,0.148,0,2.61898929760073e-152,"chr2-38977538-38977793","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.79653607715793e-157,12.1930856772542,0.151,0,8.64887509118709e-152,"chr19-33071622-33071872","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.14927342024628e-157,11.5807260980912,0.142,0,1.90179193995299e-151,"chr3-195633608-195633902","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.42227126017543e-153,11.5243409657604,0.15,0,7.49138254905716e-148,"chr7-141437635-141437908","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.53380752037344e-153,1.33319830056297,0.501,0.28,7.83633185633413e-148,"chr9-107753666-107754146","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.19030821255709e-153,12.0703475807037,0.139,0,2.22375381120574e-147,"chr4-110481627-110481877","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.49641355860841e-151,11.4552686759901,0.144,0,4.6279731768438e-146,"chr12-57632173-57632601","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.14891705724795e-150,11.0648371047733,0.14,0,3.55326727212132e-145,"chr12-46383614-46383880","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.3738052183079e-150,1.40744970610784,0.491,0.291,1.0434201136713e-144,"chr2-158732747-158733273","T2_prePB_to_PB","prePB","PB","opening",TRUE
