"tf","gene","Gain","Cover","Frequency","Cor"
"TEAD4","NR1I3",0.0434226187375943,0.0251173708920188,0.0251173708920188,0.0556591678120006
"TEAD4","MCM4",0.0431820774563577,0.034,0.034,0.474069488024657
"TEAD4","GPATCH4",0.0364057051359278,0.042,0.042,0.447075416241773
"TEAD4","CCNB1",0.036289079876896,0.018,0.018,0.351149392900669
"TEAD4","TTLL12",0.0354888029176296,0.02,0.02,0.427311579443904
"TEAD4","ANKRD13B",0.0340801528318717,0.0181010101010101,0.0181010101010101,0.324268768113258
"TEAD4","GLO1",0.0324835798296737,0.026,0.026,0.421579815571136
"TEAD4","NOLC1",0.0324031127727372,0.042,0.042,0.415458937189773
"TEAD4","E2F8",0.0317745348726637,0.024,0.024,0.325174536808561
"TEAD4","RRM2",0.0316392159204824,0.022,0.022,0.456727710798079
"TEAD4","SOX15",0.0299150373535667,0.0345290569675548,0.0345290569675548,0.0800157087741937
"TEAD4","PASK",0.0299139512402289,0.05,0.05,0.187559906270729
"TEAD4","SRF",0.0280956176400671,0.018,0.018,0.267092759452699
"TEAD4","PPP2R3C",0.0276962642073471,0.012,0.012,0.354512996220108
"TEAD4","CCT7",0.0271568541073359,0.028,0.028,0.404523389159729
"TEAD4","ANXA3",0.0269153141088735,0.012,0.012,0.28876479242573
"TEAD4","FAM111B",0.0260634283085954,0.06,0.06,0.415487149239019
"TEAD4","HOPX",0.0259967162239158,0.022,0.022,0.16579692973067
"TEAD4","CYCS",0.0236885690345738,0.01,0.01,0.400548798438876
"TEAD4","CCDC152",0.0236100176782936,0.018,0.018,0.176172004500671
"TEAD4","GATA2",0.0224206767283425,0.0529828952857739,0.0529828952857739,0.144502373175875
"TEAD4","CMTM3",0.0209896460943322,0.016,0.016,0.360774886712151
"TEAD4","HELLS",0.0202382583796354,0.044,0.044,0.462469278973643
"TEAD4","KLHL21",0.0184322367269935,0.012,0.012,0.199953171423668
"TEAD4","CCNB2",0.0180951268350065,0.008,0.008,0.396776725408985
"TEAD4","FAH",0.0178035729793504,0.014,0.014,0.266730966246029
"TEAD4","PRKCDBP",0.0170488993628208,0.038,0.038,0.132341589661232
"TEAD4","WDR76",0.0165983183360483,0.048,0.048,0.449665948540256
"TEAD4","HSPD1",0.0157755244509674,0.024,0.024,0.448816771221059
"TEAD4","IVNS1ABP",0.0155464327792998,0.014,0.014,0.321483009777494
"TEAD4","ACTG1",0.0150238058737048,0.006,0.006,0.416451703962808
"TEAD4","C12orf75",0.0148311416714743,0.018,0.018,0.428443089538859
"TEAD4","PCNA",0.0133482090336311,0.03,0.03,0.452262669893168
"TEAD4","RILPL2",0.0130710093813172,0.042,0.042,0.205311595141708
"TEAD4","TYMS",0.0124661040739131,0.018,0.018,0.451351137170205
"TEAD4","KIAA0101",0.0117025637588183,0.026,0.026,0.456977144332946
"TEAD4","AK4",0.0116813053551528,0.008,0.008,0.410339231431805
"TEAD4","MCM3",0.0112381725855695,0.042,0.042,0.438906059043953
"TEAD4","ARNTL2",0.0106990353872056,0.008,0.008,0.373956710720216
"TEF","ATF6",0.0104439257618594,0.02,0.02,0.0520383236235555
"TFAP2A","FOXH1",0.196112043952252,0.187830687830688,0.187830687830688,0.0328086801538096
"TFAP2A","SCRT1",0.178674739783503,0.090226636108989,0.090226636108989,0.136566806534687
"TFAP2A","GLIS2",0.135296681838149,0.0858675268286252,0.0858675268286252,0.0920783985973293
"TFAP2A","HES7",0.0951617596949164,0.0865075075075075,0.0865075075075075,0.0791321513270822
"TFAP2A","PHLDA3",0.0797187641952357,0.04,0.04,0.222776692860304
"TFAP2A","HES2",0.0731608054773148,0.045054945054945,0.045054945054945,0.111335093241186
"TFAP2A","HOXA1",0.0479139731206096,0.0213738989571732,0.0213738989571732,0.125969387615855
"TFAP2A","MEIS3",0.0445264951836486,0.0454020450418516,0.0454020450418516,0.103915425530495
"TFAP2A","INA",0.0439902136409353,0.0311839693267845,0.0311839693267845,0.142720659302051
"TFAP2A","FOXC1",0.0408487640947301,0.0311615974537323,0.0311615974537323,0.0809226568845021
"TFAP2A","KIF5C",0.0353475571004875,0.018,0.018,0.214393421690547
"TFAP2A","SLC16A9",0.031600735454553,0.0276312133374498,0.0276312133374498,0.164743780901929
"TFAP2A","TLX2",0.028661197812905,0.0194644250867954,0.0194644250867954,0.0629483489476846
"TFAP2A","HES5",0.0246101118319359,0.0503630878924997,0.0503630878924997,0.0407053076240184
"TFAP2A","RCAN2",0.0231455094874346,0.068,0.068,0.279847938476572
"TFAP2A","PPARG",0.0217140680359697,0.00872217932353142,0.00872217932353142,0.125841738496594
"TFAP2A","ARNT2",0.0202275789036654,0.0248726501185518,0.0248726501185518,0.0583806234283328
"TFAP2A","CD163L1",0.0195350913912332,0.0112626262626263,0.0112626262626263,0.177755470499501
"TFAP2A","EGR2",0.0162449022544738,0.03,0.03,0.115800288769633
"TFAP2A","CCNA1",0.0140193117505216,0.00869721053451769,0.00869721053451769,0.116599286248259
"TFAP2A","AC099552.4",0.0139854226036989,0.00631625606569615,0.00631625606569615,0.121288005244456
"TFAP2A","STEAP3",0.0128379369796285,0.00888888888888889,0.00888888888888889,0.104920934735389
"TFAP2A","RRM2B",0.0125092152563726,0.026,0.026,0.170871397032982
"TFAP2A","FDXR",0.0118010634173941,0.028,0.028,0.202355127961185
"TFAP2A","ARNTL2",0.0116017183632796,0.05,0.05,0.229875383954745
"TFAP2A","COL7A1",0.0114361731277683,0.026,0.026,0.0536632412605635
"TFAP2B","MEIS3",0.454820386680739,0.124633854807777,0.124633854807777,0.375055784676271
"TFAP2B","SOX18",0.452578226129371,0.136143898504084,0.136143898504084,0.390930401386761
"TFAP2B","NPAS2",0.197097833564766,0.048278481052509,0.048278481052509,0.487085614476454
"TFAP2B","AC099552.4",0.106889427163751,0.044036954087346,0.044036954087346,0.401388039104455
"TFAP2B","ZIC1",0.0925817120527503,0.112168186423506,0.112168186423506,0.0522623409937778
"TFAP2B","BCAS1",0.0919648517704203,0.062,0.062,0.376063189407627
"TFAP2B","CYP1B1",0.070306324033845,0.036,0.036,0.375361805467959
"TFAP2B","EMX1",0.068265736167727,0.0293864957097221,0.0293864957097221,0.201890621384894
"TFAP2B","INSM1",0.0291511060276845,0.0497239849247881,0.0497239849247881,0.078259371886304
"TFAP2B","CCDC28B",0.0227080822593059,0.016,0.016,0.377200136500599
"TFAP2B","LHX2",0.0195856299213492,0.0164985994397759,0.0164985994397759,0.156280122702782
"TFAP2B","HES2",0.0115484678659278,0.00666666666666667,0.00666666666666667,0.110502942997233
"TFAP2C","HOXD8",0.328786392062328,0.223834752867011,0.223834752867011,0.105745354005674
"TFAP2C","ASCL2",0.0420161067632544,0.0251829065513801,0.0251829065513801,0.0482975050298979
"TFAP2C","SLC16A9",0.0319935524156932,0.0247900586600803,0.0247900586600803,0.052968607960194
"TFAP2C","AC099552.4",0.0210846393698613,0.00837719298245614,0.00837719298245614,0.0618915306529826
"TFAP2E","HOXD3",0.165082422273362,0.106882676943653,0.106882676943653,0.117644281021488
"TFAP2E","FOXH1",0.150182187019267,0.138624338624339,0.138624338624339,0.00479264886954577
"TFAP2E","TBX2",0.0399091610893807,0.0511661596407359,0.0511661596407359,0.00317889492053572
"TFAP2E","KLF4",0.033873240320146,0.064,0.064,0.197849818965226
"TFAP2E","LHX2",0.0327445363206346,0.01406292749658,0.01406292749658,0.122395019112495
"TFAP2E","GFI1",0.021363126279933,0.0120816326530612,0.0120816326530612,0.0768550619874197
"TFAP2E","CARD17",0.0166633625207741,0.0150537634408602,0.0150537634408602,0.0559127274381141
"TFAP2E","CYP1B1",0.011540710667687,0.032,0.032,-0.00240063740435892
"TFAP2E","HOXA1",0.0260643070951079,0.0118207282913165,0.0118207282913165,-0.0167834128038853
"TFAP4","NR1H3",0.0607411848628753,0.0835788093431687,0.0835788093431687,0.0173166746080474
"TFAP4","KIAA0020",0.0584751396734733,0.054,0.054,0.352268552609999
"TFAP4","HILPDA",0.0572396322615003,0.044,0.044,0.229267902646622
"TFAP4","ETV4",0.0535186783336556,0.0465263157894737,0.0465263157894737,0.276744514588927
"TFAP4","HOXB4",0.0525820952257563,0.04,0.04,0.00667968298820643
"TFAP4","CD3EAP",0.043199255715127,0.09,0.09,0.401397578372417
"TFAP4","LSM2",0.0272151183752207,0.032,0.032,0.321801498728152
"TFAP4","SP4",0.0254660569748694,0.022,0.022,0.116732030741247
"TFAP4","ACTR3",0.0190319341122618,0.052,0.052,0.363208576092995
"TFAP4","TUBA1B",0.0160810741314797,0.028,0.028,0.346009391148814
"TFAP4","KPNB1",0.0159564846254486,0.028,0.028,0.443841963628686
"TFAP4","RANBP1",0.0155346492681631,0.03,0.03,0.395807081954839
"TFAP4","WDR34",0.0150292370534346,0.036,0.036,0.149744714113254
"TFAP4","FOXP2",0.0120954902596396,0.0640760234204713,0.0640760234204713,0.0225704950978809
"TFCP2","VRK2",0.0411748861638645,0.034,0.034,0.298711276608107
"TFCP2","ESR1",0.0401842130375084,0.074,0.074,0.0264994779710977
"TFCP2","STAT3",0.0324682510824968,0.068,0.068,0.361147519826189
"TFCP2","RAB7L1",0.0323949472519304,0.062,0.062,0.418335937218678
"TFCP2","MITF",0.0320993332713486,0.0833449585367744,0.0833449585367744,0.0830198116602618
"TFCP2","THAP11",0.0286935276361883,0.024,0.024,0.194980075799386
"TFCP2","CLOCK",0.0227596978536575,0.024,0.024,0.0931641705883825
"TFCP2","NQO1",0.0200286820145171,0.042,0.042,0.25620072386437
"TFCP2","SOCS2",0.0194696593526286,0.028,0.028,0.231191272589924
"TFCP2","HOXA5",0.0172711439482159,0.0282608695652174,0.0282608695652174,0.0435660498489218
"TFCP2","LIN54",0.0161676640507733,0.03,0.03,0.140602599069392
"TFCP2","CENPE",0.0151230988246366,0.028,0.028,0.119752718502422
"TFCP2","TUBB",0.013606485855774,0.036,0.036,0.292412196757258
"TFCP2","C4BPB",0.0119334072581366,0.03,0.03,0.270877074610112
"TFCP2","CMTM3",0.0100445331487086,0.028,0.028,0.354637458626493
"TFDP1","RRM1",0.850035744934713,0.222,0.222,0.872561416257551
"TFDP1","SPC25",0.841408540352864,0.244,0.244,0.764667287139355
"TFDP1","DTL",0.834978324204018,0.218,0.218,0.803463828296085
"TFDP1","KIAA0101",0.794055581436175,0.2,0.2,0.880106310618481
"TFDP1","CCNE2",0.741827111770186,0.186,0.186,0.752662973665941
"TFDP1","TYMS",0.731837072362174,0.19,0.19,0.88897502024519
"TFDP1","POLR3K",0.725188431045146,0.186,0.186,0.803321077374049
"TFDP1","LBR",0.716065262910556,0.132,0.132,0.786625441438324
"TFDP1","DHFR",0.715524548262344,0.222,0.222,0.871922844793782
"TFDP1","SLC16A1",0.714837999227493,0.152,0.152,0.754581733676753
"TFDP1","C1QBP",0.708217432307113,0.178,0.178,0.795370675458073
"TFDP1","HSPE1",0.702657784961291,0.16,0.16,0.813671844219838
"TFDP1","CKS1B",0.70174797615446,0.118,0.118,0.839777068276687
"TFDP1","STMN1",0.69980192670518,0.11,0.11,0.851687996784566
"TFDP1","MCM4",0.697070386598767,0.162,0.162,0.857567704536186
"TFDP1","CEP55",0.681852453031117,0.134,0.134,0.803288618788993
"TFDP1","SSRP1",0.674102156913343,0.114,0.114,0.817506444614062
"TFDP1","HNRNPAB",0.668777779499097,0.16,0.16,0.827677065542388
"TFDP1","PAICS",0.650756124451958,0.122,0.122,0.826801933739677
"TFDP1","CDCA2",0.649091467873777,0.14,0.14,0.71710835241747
"TFDP1","NOP56",0.64072597173545,0.17,0.17,0.752575518932112
"TFDP1","GGCT",0.633012612889344,0.162,0.162,0.848035769216321
"TFDP1","CDK6",0.628315825580169,0.124,0.124,0.75012752685712
"TFDP1","GRPEL1",0.615937026818848,0.114,0.114,0.687934090941342
"TFDP1","PPIA",0.614864689197603,0.09,0.09,0.838716898651164
"TFDP1","PCNA",0.614458532242318,0.176,0.176,0.871056793609627
"TFDP1","FAM111B",0.610257435071249,0.1,0.1,0.755925369218996
"TFDP1","PDGFRA",0.608270122837825,0.096,0.096,0.709042554344971
"TFDP1","GINS2",0.604033262612099,0.138,0.138,0.857024014957588
"TFDP1","INSIG1",0.584981792736249,0.1,0.1,0.719786767361841
"TFDP1","RFC3",0.58382815914072,0.144,0.144,0.818110605736892
"TFDP1","RAN",0.5787238225731,0.116,0.116,0.85958863301227
"TFDP1","WDR34",0.576448357095324,0.152,0.152,0.561738558540091
"TFDP1","CCT7",0.54683704769135,0.088,0.088,0.79807609904347
"TFDP1","CCNE1",0.539122486724007,0.146,0.146,0.740421547215061
"TFDP1","LDHB",0.534052200567531,0.158,0.158,0.829169249760077
"TFDP1","CBX3",0.523761817469781,0.1,0.1,0.858796283456735
"TFDP1","LSM2",0.522624125276831,0.138,0.138,0.693475083494142
"TFDP1","GATA2",0.517602327781154,0.449514014671549,0.449514014671549,0.137937499863804
"TFDP1","ARPC4",0.508341567933083,0.07,0.07,0.773001600113076
"TFDP1","MSANTD3",0.500646490855371,0.108,0.108,0.484878756761686
"TFDP1","HSPD1",0.484795299824274,0.14,0.14,0.847666104315453
"TFDP1","NCAPG",0.48475852196607,0.084,0.084,0.789812060796551
"TFDP1","HMGN2",0.473234920036468,0.072,0.072,0.809778400072598
"TFDP1","HMGA1",0.469555698982718,0.174,0.174,0.823695195867992
"TFDP1","SGOL2",0.459125080802179,0.098,0.098,0.763728640873355
"TFDP1","HMGCS1",0.45758580289729,0.072,0.072,0.655106529665649
"TFDP1","MITF",0.444673875715758,0.245039913198481,0.245039913198481,0.209876512309452
"TFDP1","KIF2A",0.43733049088226,0.072,0.072,0.627422924552469
"TFDP1","GAPDH",0.426654127154345,0.078,0.078,0.831562022311945
"TFDP1","WDR76",0.410299833529318,0.138,0.138,0.815301188417631
"TFDP1","MCM3",0.408611766456619,0.132,0.132,0.847170320982526
"TFDP1","SPDL1",0.408118900448258,0.086,0.086,0.766931868597838
"TFDP1","CDCA7",0.391902570775899,0.102,0.102,0.65632997302178
"TFDP1","HNRNPA2B1",0.391485181169261,0.078,0.078,0.780381474276818
"TFDP1","APOBEC3B",0.380962587814353,0.064,0.064,0.59779296155503
"TFDP1","DPYSL2",0.374859009126345,0.06,0.06,0.693249998345319
"TFDP1","E2F7",0.372239377425665,0.116,0.116,0.639006596048618
"TFDP1","HLTF",0.364635419932961,0.062,0.062,0.497850589253043
"TFDP1","LHX1",0.363542579557644,0.315993267839312,0.315993267839312,0.207685550799567
"TFDP1","NUSAP1",0.344779858787563,0.072,0.072,0.775386002922649
"TFDP1","ARNTL2",0.33968584279637,0.12,0.12,0.708585670917828
"TFDP1","PPIF",0.338407166483662,0.078,0.078,0.752620500312399
"TFDP1","CLSPN",0.335082514378101,0.124,0.124,0.78029908662684
"TFDP1","F2R",0.332290454793728,0.07,0.07,0.628891206709167
"TFDP1","PA2G4",0.329411129303605,0.104,0.104,0.820205672005065
"TFDP1","SLC43A3",0.328715357615248,0.112,0.112,0.828577416819894
"TFDP1","CDCA4",0.319895471013909,0.084,0.084,0.756371258831205
"TFDP1","SEPW1",0.312198028672139,0.056,0.056,0.758791220043349
"TFDP1","LDHA",0.301161063520189,0.062,0.062,0.84757987415553
"TFDP1","NME1",0.299545323514371,0.068,0.068,0.806860772631454
"TFDP1","HMGB2",0.288447657103385,0.048,0.048,0.788354249435515
"TFDP1","TOP2A",0.27711487192806,0.054,0.054,0.686988592809323
"TFDP1","BUB1B",0.270164528949072,0.052,0.052,0.716872703829919
"TFDP1","SLC39A14",0.267589862152392,0.062,0.062,0.629269511870232
"TFDP1","CAP1",0.266326742201129,0.05,0.05,0.757613237925452
"TFDP1","PKNOX1",0.258585762230134,0.06,0.06,0.333163875597541
"TFDP1","TTLL12",0.252212822569191,0.158,0.158,0.752670274354647
"TFDP1","EZH2",0.252074110499214,0.098,0.098,0.785700986932101
"TFDP1","NOLC1",0.248464232180103,0.076,0.076,0.709430941388383
"TFDP1","CALM2",0.247108936075518,0.04,0.04,0.683224336871696
"TFDP1","AURKA",0.246822224077843,0.036,0.036,0.732560281366029
"TFDP1","PRR5L",0.242293528702507,0.062,0.062,0.496060618432667
"TFDP1","KBTBD11",0.241368892549385,0.107936507936508,0.107936507936508,0.391434213862829
"TFDP1","BNIP3",0.24011172843593,0.102,0.102,0.587782042296885
"TFDP1","KLF16",0.237552660303432,0.072,0.072,0.478188281714396
"TFDP1","SLC16A9",0.232129481421643,0.167588761963569,0.167588761963569,0.329960422902067
"TFDP1","ENO1",0.226464678679391,0.06,0.06,0.821476725053946
"TFDP1","PTMA",0.211168365127991,0.142,0.142,0.711225732873971
"TFDP1","PFN1",0.20923636817323,0.042,0.042,0.802941624958325
"TFDP1","CENPA",0.204940979794635,0.058,0.058,0.724294083439907
"TFDP1","LCP1",0.203401696763097,0.038,0.038,0.770506094665636
"TFDP1","GPATCH4",0.189413454510149,0.076,0.076,0.708993296481688
"TFDP1","HELLS",0.184339697299252,0.108,0.108,0.79995375346762
"TFDP1","STIP1",0.183180491055913,0.07,0.07,0.736152672140014
"TFDP1","IVNS1ABP",0.180785688276536,0.046,0.046,0.593980181612921
"TFDP1","SOX2",0.177449185255876,0.058,0.058,0.477765779517876
"TFDP1","DNAJA1",0.174885415526582,0.05,0.05,0.630431143936805
"TFDP1","KPNB1",0.164043916942836,0.08,0.08,0.702928487561712
"TFDP1","TEAD4",0.155645304124704,0.0919618842264261,0.0919618842264261,0.40390448215606
"TFDP1","PERP",0.141916392617312,0.086,0.086,0.568509541488694
"TFDP1","HSP90AB1",0.140519073608411,0.036,0.036,0.717393248372204
"TFDP1","CENPB",0.137152052590603,0.04,0.04,0.377293370502137
"TFDP1","CFL1",0.135325860522077,0.044,0.044,0.815689929493544
"TFDP1","HILPDA",0.12948061009224,0.03,0.03,0.352278466271601
"TFDP1","ETS1",0.126438268078681,0.042,0.042,0.578705328046408
"TFDP1","ALDOA",0.124931979488119,0.032,0.032,0.744821038861181
"TFDP1","ADCY1",0.124931393141256,0.1,0.1,0.398165053109793
"TFDP1","HOXA1",0.121496021802866,0.0829459012520671,0.0829459012520671,0.244234000797115
"TFDP1","TFAP4",0.121033570662214,0.04,0.04,0.300179963309073
"TFDP1","PBX3",0.120619129826098,0.052,0.052,0.379099158624222
"TFDP1","OTX1",0.118261620076011,0.0702892218595526,0.0702892218595526,0.160197519981351
"TFDP1","ARPC5",0.10951432940051,0.032,0.032,0.708565127620616
