"gene_symbol","gene_id","gene_id_clean","biotype","chromosome","start","end","strand","width","detected_in_data","pct_expressing","mean_expression","mean_MBC","mean_prePB","mean_PB","mean_PC"
"CTB-113I20.2","ENSG00000271737.1","ENSG00000271737","lincRNA","chr5",133340838,133341253,"+",416,TRUE,0.517676767676768,0.0040799949778527,0.00130993407284464,0.00534744707884424,0.005906927084856,0.00192997596287651
"CTB-113P19.5","ENSG00000272112.1","ENSG00000272112","lincRNA","chr5",151104392,151104917,"-",526,TRUE,0.429292929292929,0.00314324517049609,0.00342665661415739,0.00363886198580703,0.00260152489631059,0.00281703987542993
"CTB-114C7.4","ENSG00000250274.1","ENSG00000250274","lincRNA","chr5",169735705,169739720,"-",4016,TRUE,0.0757575757575758,0.000245906587048898,0,0.000674603453213464,0,0
"CTB-118N6.3","ENSG00000248445.1","ENSG00000248445","antisense","chr5",115783243,115843972,"+",60730,TRUE,0.467171717171717,0.00373153799126965,0.00485063973141562,0.00369641318173746,0.00345793077465309,0.00347273527283908
"CTB-119C2.1","ENSG00000273237.1","ENSG00000273237","antisense","chr7",26213153,26214565,"-",1413,TRUE,0.631313131313131,0.00547279421209615,0.00671498708656717,0.00240186989136044,0.00394039734876368,0.0106855887772369
"CTB-11I22.1","ENSG00000253256.1","ENSG00000253256","antisense","chr5",158636929,158675804,"+",38876,TRUE,0.101010101010101,0.000248871900915854,0,0.000682738294164727,0,0
"CTB-129O4.1","ENSG00000248367.1","ENSG00000248367","antisense","chr5",179720245,179722253,"+",2009,TRUE,0.227272727272727,0.00194559377697854,0,0.00178017435675906,0.00260353608104668,0.00254137833429162
"CTB-129P6.4","ENSG00000267282.1","ENSG00000267282","antisense","chr19",45385284,45394133,"-",8850,TRUE,0.0378787878787879,0.000103159184228774,0,0.000282999909626563,0,0
"CTB-12A17.3","ENSG00000269292.1","ENSG00000269292","antisense","chr19",47112534,47114036,"-",1503,TRUE,0.189393939393939,0.000535918948113369,0,0.00123005918072049,0,0.000341525721338829
"CTB-131K11.1","ENSG00000266469.1","ENSG00000266469","antisense","chr17",37558046,37562486,"+",4441,TRUE,0.0883838383838384,0.000484001405070308,0,0.000448111412220833,0,0.00125103127146566
"CTB-13F3.1","ENSG00000273055.1","ENSG00000273055","antisense","chr7",107582561,107583185,"+",625,TRUE,0.303030303030303,0.00184178875990169,0.000976487573541363,0.000891968871521979,0.00276888937833578,0.0027393970050154
"CTB-152G17.6","ENSG00000272918.1","ENSG00000272918","antisense","chr7",104743285,104745930,"-",2646,TRUE,0.23989898989899,0.00295967620300069,0.00333275995129365,0.0012410325244205,0.00506234087252964,0.00317947248652334
"CTB-161M19.4","ENSG00000249494.1","ENSG00000249494","antisense","chr5",118342042,118406585,"-",64544,TRUE,0.0378787878787879,0.000232065451551874,0,0.000205046123411189,0.00031389284681272,0.000310255448132694
"CTB-167B5.1","ENSG00000254003.1","ENSG00000254003","antisense","chr7",87845975,87848541,"+",2567,TRUE,0.315656565656566,0.00163131441558685,0,0.00280044880429583,0.000938283604813148,0.00147451416610719
"CTB-167B5.2","ENSG00000264868.1","ENSG00000264868","lincRNA","chr7",87900207,87903065,"-",2859,TRUE,0.0378787878787879,5.37177196421681e-05,0,0.000147365548862477,0,0
"CTB-171A8.1","ENSG00000266903.1","ENSG00000266903","antisense","chr19",45135500,45222031,"-",86532,TRUE,0.214646464646465,0.00173086983270728,0,0.00239114587096753,0.00346676054282138,0
"CTB-175E5.7","ENSG00000267394.1","ENSG00000267394","antisense","chr17",42276250,42293933,"+",17684,TRUE,0.0505050505050505,0.000262560537634548,0,0.000461915238306765,0,0.00036745328328768
"CTB-175P5.4","ENSG00000269416.1","ENSG00000269416","lincRNA","chr19",23582035,23598877,"-",16843,TRUE,0.202020202020202,0.000852671015916201,0,0.00187012988990604,0.000689806140548937,0
"CTB-17P3.4","ENSG00000254298.1","ENSG00000254298","lincRNA","chr5",150537667,150538023,"-",357,TRUE,0.517676767676768,0.00277186536510814,0,0.00530640867595321,0.00141042426484514,0.00190389606516676
"CTB-191K22.6","ENSG00000269392.1","ENSG00000269392","antisense","chr19",50869137,50872588,"-",3452,TRUE,0.0757575757575758,0.000592741481633942,0,0.00100905439810189,0.000907474522272369,0
"CTB-30L5.1","ENSG00000267052.1","ENSG00000267052","lincRNA","chr7",106211393,106239354,"-",27962,TRUE,0.113636363636364,0.000377582607781038,0,0.00103583451805536,0,0
"CTB-31O20.2","ENSG00000261526.1","ENSG00000261526","lincRNA","chr19",1874881,1876168,"-",1288,TRUE,2.34848484848485,0.0164156945426746,0.025498400844748,0.018362183460336,0.0102371598826463,0.0149688647289753
"CTB-31O20.3","ENSG00000267007.1","ENSG00000267007","antisense","chr19",1815248,1815872,"+",625,TRUE,0.0631313131313131,0.000302654036290383,0,0.000127304810482742,0.000145423362218493,0.000859125576118847
"CTB-32O4.2","ENSG00000267498.1","ENSG00000267498","lincRNA","chr19",29704142,29706722,"+",2581,TRUE,0.0505050505050505,0.000155806242815096,0,0.000219591190839738,0,0.00029557915031588
"CTB-40H15.4","ENSG00000272057.1","ENSG00000272057","lincRNA","chr5",14872441,14872822,"+",382,TRUE,0.0378787878787879,0.00021542377919167,0,0.000590978985520618,0,0
"CTB-41I6.1","ENSG00000266389.1","ENSG00000266389","lincRNA","chr17",8869213,8870387,"+",1175,TRUE,0.340909090909091,0.00164356999738033,0.00188069176585176,0.00230829682954629,0.00223999082825585,0
"CTB-41I6.2","ENSG00000265975.1","ENSG00000265975","lincRNA","chr17",8870840,8880312,"+",9473,TRUE,0.138888888888889,0.000506897337250143,0,0.001078432581475,0.000459089173867962,0
"CTB-43E15.3","ENSG00000253686.1","ENSG00000253686","lincRNA","chr5",173134617,173173214,"-",38598,TRUE,0.214646464646465,0.00183012427274238,0,0.000419844198648211,0.00076284220024464,0.00580543586184336
"CTB-43E15.4","ENSG00000254211.1","ENSG00000254211","lincRNA","chr5",173213793,173236042,"-",22250,TRUE,0.151515151515152,0.00205667607499494,0,0,0.00156795412186032,0.00650787220332418
"CTB-43P18.1","ENSG00000272742.1","ENSG00000272742","antisense","chr5",138700366,138705406,"-",5041,TRUE,0.202020202020202,0.00109860247792109,0.00132959584794378,0.00101759073137676,0.000636922545791505,0.00154191553911335
"CTB-46B19.2","ENSG00000249593.2","ENSG00000249593","antisense","chr5",138348336,138386892,"+",38557,TRUE,0.0757575757575758,0.000829520121466347,0,0.00051417531235666,0,0.0025051109533201
"CTB-47B11.3","ENSG00000248544.2","ENSG00000248544","antisense","chr5",156802749,156811958,"-",9210,TRUE,0.0883838383838384,0.00134976149060043,0.0052236585958565,5.97399585559207e-05,0.00161128751500367,0.000946837149537689
"CTB-50L17.16","ENSG00000267011.1","ENSG00000267011","lincRNA","chr19",4457959,4471490,"-",13532,TRUE,0.303030303030303,0.00230832028529072,0,0.00302414699204561,0.00380250313620065,0.00102801509216994
"CTB-50L17.9","ENSG00000267769.1","ENSG00000267769","antisense","chr19",4454011,4455283,"+",1273,TRUE,0.0883838383838384,0.000616924708512395,0.000966344167052938,0.000496375243473424,0.00124707612316625,0
"CTB-55O6.12","ENSG00000267169.1","ENSG00000267169","antisense","chr19",14247991,14282079,"+",34089,TRUE,0.694444444444444,0.00582628077988693,0.00163204056696492,0.00491628291064271,0.00873547752036028,0.00645604455742276
"CTB-58E17.1","ENSG00000261005.1","ENSG00000261005","lincRNA","chr17",36858705,36861000,"+",2296,TRUE,3.88888888888889,0.0285794123566832,0.0106361834805471,0.027161303055081,0.0278436288154059,0.0405002905224143
"CTB-58E17.3","ENSG00000266040.1","ENSG00000266040","antisense","chr17",36859733,36862514,"-",2782,TRUE,0.227272727272727,0.0017463238793112,0,0.00195248586307043,0.000854512278489977,0.00321017282501703
"CTB-75G16.3","ENSG00000267067.1","ENSG00000267067","lincRNA","chr17",34990527,34991156,"+",630,TRUE,0.113636363636364,0.000843024883272826,0,0.000409919422334468,0,0.00270606881933063
"CTBP1-AS2","ENSG00000196810.4","ENSG00000196810","antisense","chr4",1243088,1282079,"+",38992,TRUE,9.46969696969697,0.0692256689509185,0.0373917449821469,0.0786288783989807,0.058591608078822,0.0824448200557914
"CTC-1337H24.1","ENSG00000269913.1","ENSG00000269913","lincRNA","chr11",67227339,67227784,"+",446,TRUE,0.340909090909091,0.00365959960067866,0.00464588628539721,0.00159092027535135,0.00505099494723114,0.00475084590355063
"CTC-1337H24.2","ENSG00000270169.1","ENSG00000270169","lincRNA","chr11",67229181,67229791,"-",611,TRUE,0.0378787878787879,0.00028210309620066,0,0.000618918133077708,0.000227936766028467,0
"CTC-203F4.2","ENSG00000270021.1","ENSG00000270021","antisense","chr5",134734970,134736986,"+",2017,TRUE,0.303030303030303,0.00210926976269083,0.0012231852007994,0.00185214259493713,0.00221794144488981,0.00282381733191026
"CTC-209H22.3","ENSG00000253172.1","ENSG00000253172","antisense","chr5",172571165,172572042,"-",878,TRUE,0.0505050505050505,0.00022592783915139,0,0.000619795111215452,0,0
"CTC-228N24.3","ENSG00000245937.3","ENSG00000245937","lincRNA","chr5",127276118,127418864,"-",142747,TRUE,19.6843434343434,0.130783259235227,0.026958244926427,0.215893607576871,0.0953430086374153,0.0972037770393287
"CTC-232P5.1","ENSG00000266983.1","ENSG00000266983","antisense","chr19",5978414,6020374,"+",41961,TRUE,0.467171717171717,0.00206870554155669,0,0.00342042420072152,0.0017150787545792,0.00154812001300836
"CTC-232P5.3","ENSG00000267262.1","ENSG00000267262","antisense","chr19",6067964,6077130,"+",9167,TRUE,0.0378787878787879,0.000380962219687427,0.000904516936917003,0.000719266770187302,0,0
"CTC-241F20.3","ENSG00000268001.1","ENSG00000268001","antisense","chr19",48758932,48761456,"+",2525,TRUE,15.2272727272727,0.101264422505191,0.0395384061144497,0.153744313987969,0.0530856748224599,0.10484101956765
"CTC-246B18.10","ENSG00000269246.1","ENSG00000269246","lincRNA","chr19",39832413,39832585,"-",173,TRUE,1.69191919191919,0.0113772541003521,0.00846740977623763,0.0135381946554898,0.0188298348401786,0.00258818352011418
"CTC-250I14.3","ENSG00000267512.1","ENSG00000267512","antisense","chr19",13250431,13251961,"-",1531,TRUE,0.353535353535354,0.00152667014242456,0,0.00258499283818327,0.000656260375448816,0.00164537639761646
"CTC-250I14.6","ENSG00000267598.1","ENSG00000267598","antisense","chr19",13263885,13265007,"-",1123,TRUE,0.101010101010101,0.000416305731625806,0,0.00034151906900276,0.000581775232604902,0.000575936483084725
"CTC-251D13.1","ENSG00000271795.1","ENSG00000271795","antisense","chr5",150889014,150892330,"+",3317,TRUE,0.0378787878787879,0.000258125726554397,0,0.000708124611815319,0,0
"CTC-260E6.6","ENSG00000267383.2","ENSG00000267383","antisense","chr19",20236186,20432114,"-",195929,TRUE,2.0959595959596,0.00919155988286492,0.00152456964177379,0.0209774541635685,0.00316700190518567,0.00218367829297719
"CTC-265F19.3","ENSG00000267214.1","ENSG00000267214","antisense","chr19",2631952,2632847,"+",896,TRUE,0.0378787878787879,0.00016418697409739,0,0.00024111981049364,0.000307818615362298,0
"CTC-273B12.10","ENSG00000269814.1","ENSG00000269814","lincRNA","chr19",49016464,49016917,"-",454,TRUE,0.126262626262626,0.00110820976800936,0,0.0010430500428701,0.00212537370476857,0.000785038081974117
"CTC-273B12.6","ENSG00000269423.1","ENSG00000269423","lincRNA","chr19",48969623,48970237,"+",615,TRUE,0.366161616161616,0.00343821838765077,0.0069394815288366,0.00298902760467746,0.00375723078836693,0.00197480892016549
"CTC-281F24.1","ENSG00000261996.1","ENSG00000261996","antisense","chr17",6556783,6558328,"-",1546,TRUE,0.0883838383838384,0.000800704832032531,0.00267829911014168,0.000577937080160744,0.000961613267817742,0
"CTC-297N7.5","ENSG00000263400.2","ENSG00000263400","antisense","chr17",10633094,10718481,"+",85388,TRUE,0.0378787878787879,0.000459614676610021,0,7.26478717620989e-05,0,0.00168985903102177
"CTC-297N7.8","ENSG00000273290.1","ENSG00000273290","lincRNA","chr17",10575791,10579323,"-",3533,TRUE,4.30555555555556,0.0276699459465222,0.0198483367219421,0.0393543253788897,0.0187154962739973,0.0237188399758251
"CTC-301O7.4","ENSG00000197813.4","ENSG00000197813","lincRNA","chr19",49834874,49843865,"-",8992,TRUE,0.227272727272727,0.00113934898921451,0,0.00140104790517284,0.00193325579104767,0.000583171218974554
"CTC-308K20.1","ENSG00000204758.3","ENSG00000204758","antisense","chr5",172381789,172386395,"-",4607,TRUE,0.202020202020202,0.000802452206177907,0.00216577980086876,0.0012743925466794,0.000215914008029582,0
"CTC-308K20.2","ENSG00000254295.1","ENSG00000254295","lincRNA","chr5",172381910,172384165,"+",2256,TRUE,0.0378787878787879,0.000308645358509153,0,9.21726581470574e-05,0.0011097140984829,0
"CTC-325J23.2","ENSG00000249655.1","ENSG00000249655","antisense","chr5",79926132,79927409,"-",1278,TRUE,0.0757575757575758,0.00060520782993784,0,0.000388879868638412,0.00103887960681568,0.000803561164615475
"CTC-325J23.3","ENSG00000251221.1","ENSG00000251221","lincRNA","chr5",79904442,79918343,"-",13902,TRUE,0.328282828282828,0.00167826336426517,0,0.00264735481985,0.00287770375958898,0
"CTC-329D1.2","ENSG00000249637.1","ENSG00000249637","antisense","chr5",139750476,139780952,"-",30477,TRUE,0.0631313131313131,0.000296831062921366,0,0.000402725249083482,0,0.000585337056272515
"CTC-332L22.1","ENSG00000271849.1","ENSG00000271849","lincRNA","chr5",109023503,109024030,"-",528,TRUE,0.555555555555556,0.00394257394112264,0,0.00310322499252095,0.00481986012040769,0.00630777814971578
"CTC-336P14.1","ENSG00000271228.1","ENSG00000271228","antisense","chr2",32238130,32238437,"+",308,TRUE,0.0883838383838384,0.000502938546080185,0,0.000696184369749144,0.00100529241441125,0
"CTC-338M12.4","ENSG00000233937.2","ENSG00000233937","antisense","chr5",180673523,180699168,"+",25646,TRUE,0.315656565656566,0.00172918803752252,0,0.00301777693935727,0.00171876843653477,0.000792563937111416
"CTC-338M12.5","ENSG00000250222.1","ENSG00000250222","antisense","chr5",180618924,180621429,"+",2506,TRUE,1.3510101010101,0.00742516385488865,0.00272551071290173,0.0114938448179642,0.00555369057815598,0.0058562275837032
"CTC-338M12.6","ENSG00000250900.2","ENSG00000250900","antisense","chr5",180622496,180630103,"+",7608,TRUE,0.0631313131313131,0.000451077625686594,0,0.000486068050917786,0.00110507199818552,0
"CTC-340A15.2","ENSG00000241956.5","ENSG00000241956","antisense","chr5",163723702,164598649,"+",874948,TRUE,0.214646464646465,0.000801863130505334,0,0.0009612049436541,0.000715518911143776,0.00106955354615646
"CTC-344H19.4","ENSG00000268401.1","ENSG00000268401","lincRNA","chr19",46530912,46533419,"+",2508,TRUE,0.0378787878787879,0.000211122736717591,0,0.000162253736188055,0.000220206908287677,0.000379999693329898
"CTC-365E16.1","ENSG00000272093.1","ENSG00000272093","lincRNA","chr5",71656517,71658805,"+",2289,TRUE,0.795454545454545,0.00363989865433087,0.00238796827704185,0.00742673773107533,0.00198301819747302,0.00049795752853349
"CTC-366B18.4","ENSG00000272040.1","ENSG00000272040","lincRNA","chr5",74904642,74905808,"+",1167,TRUE,0.265151515151515,0.00200552296497544,0.00237082452880913,0.00115452344661278,0.00280864171178048,0.00225202537046691
"CTC-378H22.1","ENSG00000254887.1","ENSG00000254887","antisense","chr19",42636707,42641251,"+",4545,TRUE,1.01010101010101,0.00609485714437401,0.00155320242650515,0.0107703557203863,0.0029974161716745,0.00476748431040612
"CTC-378H22.2","ENSG00000259436.1","ENSG00000259436","antisense","chr19",42656721,42661675,"+",4955,TRUE,1.70454545454545,0.0135559385221973,0.00836304081468332,0.0138436824614252,0.0162534591377245,0.0131986300960809
"CTC-425F1.4","ENSG00000267458.1","ENSG00000267458","antisense","chr19",13054932,13055301,"-",370,TRUE,5.12626262626263,0.0279077143956509,0.00840471601385479,0.0505780970899851,0.0186271264518407,0.0146325999189145
"CTC-428G20.3","ENSG00000248175.1","ENSG00000248175","lincRNA","chr5",114539713,114541943,"-",2231,TRUE,1.38888888888889,0.00823606241125216,0.0085922499245998,0.00763246807144373,0.00907619383306231,0.00809959140836157
"CTC-428G20.6","ENSG00000271797.1","ENSG00000271797","antisense","chr5",114598202,114599145,"+",944,TRUE,0.353535353535354,0.00202516041862174,0,0.00293609851591007,0.0017046509429261,0.00207710556605312
"CTC-428H11.2","ENSG00000272367.1","ENSG00000272367","antisense","chr5",86672073,86672997,"-",925,TRUE,0.315656565656566,0.00219587238526384,0.00120252330311111,0.00240234992811318,0.00419306793857334,0.00047985637939498
"CTC-436K13.1","ENSG00000253673.1","ENSG00000253673","lincRNA","chr5",157602404,157627024,"+",24621,TRUE,0.0505050505050505,0.000893212173862152,0,0,0.000473421388067117,0.00302705134591748
"CTC-444N24.11","ENSG00000268205.1","ENSG00000268205","lincRNA","chr19",57815673,57819930,"+",4258,TRUE,21.25,0.166434441759996,0.036904518723905,0.303218840078238,0.126690269019982,0.0766966945193188
"CTC-444N24.13","ENSG00000268678.1","ENSG00000268678","antisense","chr19",57862216,57863380,"-",1165,TRUE,0.101010101010101,0.000372201499079468,0,0.000706047988218712,0.000463308879634214,0
"CTC-444N24.6","ENSG00000267871.1","ENSG00000267871","antisense","chr19",57778588,57791702,"-",13115,TRUE,0.315656565656566,0.00222303635161571,0.00144994142611736,0.00213985965672364,0.00220483213410181,0.00275499926770018
"CTC-444N24.8","ENSG00000268713.1","ENSG00000268713","lincRNA","chr19",57772722,57774106,"+",1385,TRUE,1.98232323232323,0.0165751274609248,0.015045237555406,0.0185411009631722,0.0159012980445364,0.0152145595521179
"CTC-453G23.8","ENSG00000268583.1","ENSG00000268583","antisense","chr19",48707340,48716411,"+",9072,TRUE,0.101010101010101,0.000342349707849452,0,0.000939178969922986,0,0
"CTC-459F4.1","ENSG00000261770.1","ENSG00000261770","lincRNA","chr19",28248092,28251757,"-",3666,TRUE,0.340909090909091,0.00278438706671049,0.00341068373861669,0.0035341122156415,0.00132103604581148,0.00281234421463092
"CTC-459F4.3","ENSG00000267575.2","ENSG00000267575","lincRNA","chr19",28284371,28409771,"+",125401,TRUE,5.41666666666667,0.0239095769472627,0,0.0511871371115031,0.0121645902700754,0.00872290338977985
"CTC-462L7.1","ENSG00000261589.1","ENSG00000261589","lincRNA","chr17",53246184,53250993,"+",4810,TRUE,0.138888888888889,0.000945754210203787,0,0.000758453904317678,0.000876638464787858,0.00176348552545335
"CTC-467M3.1","ENSG00000245864.2","ENSG00000245864","antisense","chr5",87972036,88018648,"+",46613,TRUE,0.151515151515152,0.000763616296059386,0,0.00101872789275408,0.000202778879508087,0.00133434418617485
"CTC-471F3.6","ENSG00000268166.1","ENSG00000268166","lincRNA","chr19",40526292,40526948,"+",657,TRUE,0.151515151515152,0.00166778479791178,0,0.00062958643223655,0.0032415734144026,0.00247686254045424
"CTC-487M23.5","ENSG00000270067.1","ENSG00000270067","antisense","chr5",112229030,112229698,"+",669,TRUE,0.23989898989899,0.000872084368331937,0,0.00200896865179233,0.000563940753675237,0
"CTC-498J12.3","ENSG00000248664.1","ENSG00000248664","antisense","chr5",68408939,68432221,"-",23283,TRUE,0.0505050505050505,0.000245715778793481,0,0.000286725397867837,0.000569685554966848,0
"CTC-503J8.6","ENSG00000267427.1","ENSG00000267427","lincRNA","chr19",6210390,6212492,"-",2103,TRUE,21.540404040404,0.142580374487425,0.0439833585597011,0.242583671504086,0.109699908031422,0.0826669428277547
"CTC-505O3.3","ENSG00000249021.1","ENSG00000249021","lincRNA","chr5",115027159,115027864,"-",706,TRUE,0.101010101010101,0.000822615582163618,0,0.000888380197217224,0.0020124104846509,0
"CTC-506B8.1","ENSG00000249180.1","ENSG00000249180","antisense","chr5",96076783,96078402,"-",1620,TRUE,0.0505050505050505,0.000267105418182257,0,0.000619200074978865,0.000167011867315074,0
"CTC-507E2.1","ENSG00000267003.1","ENSG00000267003","antisense","chr17",34006411,34011922,"-",5512,TRUE,0.113636363636364,0.000606826480898248,0,0.000173614087461348,0.000481260752065345,0.00165523497630982
"CTC-508F8.1","ENSG00000263331.1","ENSG00000263331","antisense","chr16",21132079,21141429,"+",9351,TRUE,0.265151515151515,0.00127768814497038,0,0.00214804111374528,0.00199587132592093,0
"CTC-518P12.6","ENSG00000267484.1","ENSG00000267484","antisense","chr19",4838344,4838919,"+",576,TRUE,0.277777777777778,0.00124827327802403,0.00202022645940745,0.00169902757604636,0.000889307576631168,0.000558859832115149
"CTC-523E23.1","ENSG00000261754.2","ENSG00000261754","lincRNA","chr19",35302493,35305249,"-",2757,TRUE,0.113636363636364,0.00066670182482073,0,0.00103991283396841,0.000632324929381944,0.000510737076126418
"CTC-523E23.11","ENSG00000271109.1","ENSG00000271109","lincRNA","chr19",35340182,35351480,"-",11299,TRUE,1.3510101010101,0.00544544676108264,0.00308784611308834,0.00908522437319406,0.00413274279427921,0.00274628646284792
"CTC-524C5.2","ENSG00000263272.1","ENSG00000263272","antisense","chr17",5328459,5336196,"-",7738,TRUE,3.75,0.0171377288516357,0,0.042884148272536,0.00571305932338629,0.000349527581446119
"CTC-527H23.3","ENSG00000260052.1","ENSG00000260052","lincRNA","chr16",48671054,48672630,"+",1577,TRUE,0.101010101010101,0.000512079344408168,0,0.00140480374357904,0,0
"CTC-548K16.2","ENSG00000266913.1","ENSG00000266913","lincRNA","chr19",14416270,14481008,"-",64739,TRUE,0.0631313131313131,0.000151827203750761,0,0.000416512453656401,0,0
"CTC-548K16.5","ENSG00000267379.1","ENSG00000267379","antisense","chr19",14513529,14519535,"-",6007,TRUE,0.467171717171717,0.00268743419262188,0,0.00512332751344155,0.00257665915740127,0.000707118398167884
"CTC-550B14.7","ENSG00000267265.1","ENSG00000267265","antisense","chr19",55517561,55559454,"+",41894,TRUE,0.0631313131313131,0.000106600388285315,0,0.000292440275448457,0,0
"CTC-756D1.2","ENSG00000253390.1","ENSG00000253390","lincRNA","chr8",23316114,23342484,"+",26371,TRUE,0.0252525252525253,2.61405842282075e-05,0,7.17123058841024e-05,0,0
"CTD-2001C12.1","ENSG00000247877.2","ENSG00000247877","lincRNA","chr5",99785458,99870966,"-",85509,TRUE,0.214646464646465,0.000937233435122353,0,0.00183862181052649,0.00107732431950028,0
"CTD-2006H14.2","ENSG00000271971.1","ENSG00000271971","antisense","chr8",94727606,94728341,"-",736,TRUE,0.277777777777778,0.00300551130428447,0.00199412555139122,0.00271253245393006,0.00148247046338345,0.00541309765633908
"CTD-2012J19.3","ENSG00000271119.1","ENSG00000271119","lincRNA","chr5",1594741,1611582,"+",16842,TRUE,0.0757575757575758,0.000376343602966391,0,0.000208975837190768,0.00121106881993076,0
"CTD-2012K14.6","ENSG00000261386.2","ENSG00000261386","lincRNA","chr16",67583117,67597861,"-",14745,TRUE,0.151515151515152,0.0014083806294558,0,0.000573977316627481,0.00226804023720713,0.00248529019041813
"CTD-2012K14.7","ENSG00000259804.1","ENSG00000259804","antisense","chr16",67595314,67596212,"-",899,TRUE,0.340909090909091,0.00217665277007269,0.00213046881005325,0.00226170149233016,0.00141089340556113,0.00281984552366831
"CTD-2013N24.2","ENSG00000244513.2","ENSG00000244513","antisense","chr3",69063092,69105773,"+",42682,TRUE,0.277777777777778,0.000940524695766284,0,0.00226132471887149,0.000180730418128157,0.000278688333153394
"CTD-2015H6.3","ENSG00000249042.1","ENSG00000249042","antisense","chr5",79778112,79783882,"-",5771,TRUE,0.176767676767677,0.00110852746045503,0,0.00080902939862099,0.00154889855588027,0.00167654273290248
"CTD-2017C7.2","ENSG00000259088.1","ENSG00000259088","antisense","chr14",102262892,102276658,"-",13767,TRUE,0.0757575757575758,0.000301987002245995,0,0.000620870233944045,0.000305290215176682,0
"CTD-2017D11.1","ENSG00000268362.1","ENSG00000268362","lincRNA","chr19",24216247,24249711,"+",33465,TRUE,0.972222222222222,0.00632960150320233,0.00454491744086528,0.00852471766424022,0.0067607426156211,0.00370518823435311
"CTD-2020K17.1","ENSG00000267121.1","ENSG00000267121","antisense","chr17",43268298,43299589,"-",31292,TRUE,6.54040404040404,0.0638896101192411,0.0899875961621888,0.0453954519842854,0.056357140559118,0.0841048646992774
"CTD-2020K17.3","ENSG00000233175.2","ENSG00000233175","antisense","chr17",43315395,43319101,"-",3707,TRUE,0.315656565656566,0.00358527607494282,0.00117812081338094,0.00160825975358304,0.00304788949138778,0.00814979698888795
"CTD-2020K17.4","ENSG00000233483.2","ENSG00000233483","antisense","chr17",43322553,43326203,"-",3651,TRUE,0.277777777777778,0.00151564402402755,0.00192370209810671,0.00201462436299702,0.000404204827421966,0.00167171225421944
"CTD-2023M8.1","ENSG00000248693.1","ENSG00000248693","lincRNA","chr5",18704542,18746282,"-",41741,TRUE,0.0378787878787879,0.000376828641219953,0,9.23444531364497e-05,0,0.0013388593114567
"CTD-2026K11.2","ENSG00000260206.1","ENSG00000260206","antisense","chr15",75928480,75931580,"+",3101,TRUE,0.151515151515152,0.000632181253420268,0,0.00120181492127094,0.000783105374110702,0
"CTD-2031P19.3","ENSG00000227908.3","ENSG00000227908","antisense","chr5",55290995,55299477,"+",8483,TRUE,0.176767676767677,0.00143938878005618,0,0.000860861944787413,0.00299077749416281,0.00149938644453303
"CTD-2033A16.3","ENSG00000262136.1","ENSG00000262136","antisense","chr16",69760916,69776466,"+",15551,TRUE,0.303030303030303,0.0013575467242074,0,0.00292965494067687,0.00116854622617855,0
"CTD-2033C11.1","ENSG00000269961.1","ENSG00000269961","lincRNA","chr5",65220457,65220963,"-",507,TRUE,0.101010101010101,0.000574977261219139,0,0.000876829060606931,0,0.000996263256592795
"CTD-2035E11.3","ENSG00000251131.1","ENSG00000251131","antisense","chr5",43018531,43024349,"+",5819,TRUE,0.782828282828283,0.00487929986927456,0.00361786500021864,0.0101216443740909,0.00165921692185211,0.00118386464967038
"CTD-2035E11.4","ENSG00000272382.1","ENSG00000272382","lincRNA","chr5",43033818,43034737,"+",920,TRUE,0.0883838383838384,0.000640366435986069,0,0.000922349714209344,0.000866457694480357,0.000348779356562734
"CTD-2035E11.5","ENSG00000272144.1","ENSG00000272144","lincRNA","chr5",43061497,43062543,"+",1047,TRUE,0.0631313131313131,0.000567586964576902,0.00286799235222612,0.000193229048512714,0,0.000470307610875709
"CTD-2036P10.3","ENSG00000246283.2","ENSG00000246283","lincRNA","chr15",43031316,43035400,"+",4085,TRUE,0.126262626262626,0.000901138458877381,0,0.00124205225392701,0.000976277363118703,0.000805309986906189
"CTD-2037K23.2","ENSG00000245556.2","ENSG00000245556","lincRNA","chr5",77638189,77656331,"-",18143,TRUE,4.33080808080808,0.0324340668192213,0.0109005644291493,0.0280166979495134,0.020214681022415,0.0615643331894932
"CTD-2044J15.2","ENSG00000272520.1","ENSG00000272520","lincRNA","chr5",6671219,6674499,"+",3281,TRUE,0.277777777777778,0.00132691956150406,0.000943806735608351,0.00267641122245261,0,0.000887115627024027
"CTD-2066L21.3","ENSG00000250697.1","ENSG00000250697","lincRNA","chr5",32925745,33298016,"-",372272,TRUE,0.0378787878787879,0.000181297585477969,0,0.000497359500168171,0,0
"CTD-2072I24.1","ENSG00000251168.1","ENSG00000251168","lincRNA","chr5",7924405,7925511,"+",1107,TRUE,0.138888888888889,0.00102587121373793,0,0.00082926182571374,0.00161205747081285,0.00126421295899666
"CTD-2081C10.1","ENSG00000250447.1","ENSG00000250447","lincRNA","chr5",53072474,53115516,"-",43043,TRUE,0.0631313131313131,0.000549770343623086,0,0.000341352038246746,0,0.00165945703796871
"CTD-2083E4.6","ENSG00000248925.1","ENSG00000248925","antisense","chr5",269973,271631,"-",1659,TRUE,0.0378787878787879,8.2500534396269e-05,0,0.000226326370771891,0,0
